"Date","Plaza ID","Direction","# Vehicles - E-ZPass","# Vehicles - VToll"
"03/13/2023","22","O","34,468","5,070"
"03/12/2023","22","O","35,610","5,894"
"03/11/2023","22","O","35,666","6,314"
"03/10/2023","22","O","42,861","6,648"
"03/09/2023","22","O","41,077","6,151"
"03/08/2023","22","O","40,917","6,204"
"03/07/2023","22","O","38,173","5,789"
"03/06/2023","22","O","37,765","5,841"
"03/05/2023","22","O","34,335","5,742"
"03/04/2023","22","O","34,389","5,827"
"03/03/2023","22","O","40,354","6,512"
"03/02/2023","22","O","40,272","6,192"
"03/01/2023","22","O","37,284","5,737"
"02/28/2023","22","O","30,810","4,803"
"02/27/2023","22","O","35,680","5,568"
"02/26/2023","22","O","34,212","5,803"
"02/25/2023","22","O","34,717","6,265"
"02/24/2023","22","O","39,483","6,475"
"02/23/2023","22","O","39,713","6,252"
"02/22/2023","22","O","35,909","5,669"
"02/21/2023","22","O","34,777","5,472"
"02/20/2023","22","O","33,835","5,627"
"02/19/2023","22","O","32,002","5,679"
"02/18/2023","22","O","35,120","6,322"
"02/17/2023","22","O","39,943","6,069"
"02/16/2023","22","O","37,752","5,618"
"02/15/2023","22","O","38,708","5,938"
"02/14/2023","22","O","36,860","6,016"
"02/13/2023","22","O","35,547","5,732"
"02/12/2023","22","O","31,590","5,405"
"02/11/2023","22","O","34,252","6,041"
"02/10/2023","22","O","41,072","6,611"
"02/09/2023","22","O","38,197","6,019"
"02/08/2023","22","O","37,559","5,923"
"02/07/2023","22","O","37,165","5,798"
"02/06/2023","22","O","36,159","5,950"
"02/05/2023","22","O","31,153","5,316"
"02/04/2023","22","O","29,381","5,097"
"02/03/2023","22","O","39,422","6,393"
"02/02/2023","22","O","37,657","5,851"
"02/01/2023","22","O","36,689","5,691"
"01/31/2023","22","O","33,973","5,522"
"01/30/2023","22","O","34,701","5,624"
"01/29/2023","22","O","31,158","5,370"
"01/28/2023","22","O","33,929","6,033"
"01/27/2023","22","O","39,894","6,574"
"01/26/2023","22","O","37,538","5,808"
"01/25/2023","22","O","33,377","5,149"
"01/24/2023","22","O","35,714","5,705"
"01/23/2023","22","O","33,414","5,489"
"01/22/2023","22","O","31,594","5,483"
"01/21/2023","22","O","34,405","6,133"
"01/20/2023","22","O","39,538","6,502"
"01/19/2023","22","O","33,494","5,126"
"01/18/2023","22","O","35,751","5,464"
"01/17/2023","22","O","36,146","5,668"
"01/16/2023","22","O","32,708","5,144"
"01/15/2023","22","O","31,718","5,366"
"01/14/2023","22","O","34,692","6,054"
"01/13/2023","22","O","39,775","6,499"
"01/12/2023","22","O","38,865","5,978"
"01/11/2023","22","O","34,569","5,551"
"01/10/2023","22","O","34,733","5,541"
"01/09/2023","22","O","33,560","5,508"
"01/08/2023","22","O","30,674","5,260"
"01/07/2023","22","O","32,165","5,745"
"01/06/2023","22","O","36,133","6,262"
"01/05/2023","22","O","35,313","5,805"
"01/04/2023","22","O","34,222","5,552"
"01/03/2023","22","O","33,166","5,485"
"01/02/2023","22","O","27,551","5,224"
"01/01/2023","22","O","28,985","5,868"
"12/31/2022","22","O","27,131","5,503"
"12/30/2022","22","O","35,739","6,840"
"12/29/2022","22","O","36,376","6,601"
"12/28/2022","22","O","34,408","6,021"
"12/27/2022","22","O","35,375","6,182"
"12/26/2022","22","O","28,475","5,204"
"12/25/2022","22","O","29,282","4,866"
"12/24/2022","22","O","31,254","5,366"
"12/23/2022","22","O","37,260","6,319"
"12/22/2022","22","O","40,876","6,110"
"12/21/2022","22","O","43,195","6,459"
"12/20/2022","22","O","40,722","6,215"
"12/19/2022","22","O","40,351","6,142"
"12/18/2022","22","O","36,826","6,178"
"12/17/2022","22","O","40,388","6,822"
"12/16/2022","22","O","40,628","5,965"
"12/15/2022","22","O","40,182","5,632"
"12/14/2022","22","O","39,657","5,884"
"12/13/2022","22","O","37,841","5,571"
"12/12/2022","22","O","37,748","5,679"
"12/11/2022","22","O","34,827","5,812"
"12/10/2022","22","O","37,148","6,542"
"12/09/2022","22","O","42,251","6,670"
"12/08/2022","22","O","40,823","6,130"
"12/07/2022","22","O","37,369","5,606"
"12/06/2022","22","O","36,871","5,480"
"12/05/2022","22","O","37,827","5,891"
"12/04/2022","22","O","34,381","5,891"
"12/03/2022","22","O","32,726","5,690"
"12/02/2022","22","O","40,425","6,440"
"12/01/2022","22","O","39,147","5,854"
"11/30/2022","22","O","34,648","5,334"
"11/29/2022","22","O","39,809","6,023"
"11/28/2022","22","O","38,914","6,053"
"11/27/2022","22","O","31,935","5,521"
"11/26/2022","22","O","33,381","6,251"
"11/25/2022","22","O","29,865","5,743"
"11/24/2022","22","O","36,807","6,029"
"11/23/2022","22","O","43,306","6,802"
"11/22/2022","22","O","42,329","6,317"
"11/21/2022","22","O","37,753","5,837"
"11/20/2022","22","O","37,964","6,490"
"11/19/2022","22","O","40,010","6,790"
"11/18/2022","22","O","40,959","6,256"
"11/17/2022","22","O","40,464","6,098"
"11/16/2022","22","O","38,642","5,773"
"11/15/2022","22","O","36,700","5,685"
"11/14/2022","22","O","38,149","5,996"
"11/13/2022","22","O","36,573","6,211"
"11/12/2022","22","O","36,515","6,561"
"11/11/2022","22","O","37,434","5,958"
"11/10/2022","22","O","42,384","6,452"
"11/09/2022","22","O","39,977","6,156"
"11/08/2022","22","O","38,128","5,799"
"11/07/2022","22","O","39,930","6,098"
"11/06/2022","22","O","38,164","7,428"
"11/05/2022","22","O","38,832","6,775"
"11/04/2022","22","O","43,558","7,013"
"11/03/2022","22","O","41,129","6,291"
"11/02/2022","22","O","39,054","5,993"
"11/01/2022","22","O","39,402","6,069"
"10/31/2022","22","O","37,106","6,170"
"10/30/2022","22","O","38,531","6,789"
"10/29/2022","22","O","40,179","7,010"
"10/28/2022","22","O","43,451","6,750"
"10/27/2022","22","O","42,490","6,372"
"10/26/2022","22","O","39,318","6,017"
"10/25/2022","22","O","38,644","5,901"
"10/24/2022","22","O","39,098","6,026"
"10/23/2022","22","O","39,647","6,651"
"10/22/2022","22","O","39,512","6,982"
"10/21/2022","22","O","43,742","6,800"
"10/20/2022","22","O","43,230","6,504"
"10/19/2022","22","O","41,163","6,140"
"10/18/2022","22","O","40,893","6,310"
"10/17/2022","22","O","36,947","5,692"
"10/16/2022","22","O","38,373","6,562"
"10/15/2022","22","O","40,264","7,119"
"10/14/2022","22","O","43,234","6,855"
"10/13/2022","22","O","41,310","6,254"
"10/12/2022","22","O","38,086","5,750"
"10/11/2022","22","O","39,540","6,237"
"10/10/2022","22","O","34,838","5,964"
"10/09/2022","22","O","38,441","6,652"
"10/08/2022","22","O","38,946","6,715"
"10/07/2022","22","O","43,360","6,875"
"10/06/2022","22","O","41,534","6,244"
"10/05/2022","22","O","35,877","5,513"
"10/04/2022","22","O","35,153","5,486"
"10/03/2022","22","O","36,516","5,682"
"10/02/2022","22","O","31,550","5,517"
"10/01/2022","22","O","33,920","6,042"
"09/30/2022","22","O","44,084","7,049"
"09/29/2022","22","O","40,511","6,193"
"09/28/2022","22","O","37,916","6,068"
"09/27/2022","22","O","36,892","6,095"
"09/26/2022","22","O","36,200","5,865"
"09/25/2022","22","O","36,963","6,420"
"09/24/2022","22","O","41,449","7,671"
"09/23/2022","22","O","43,439","7,395"
"09/22/2022","22","O","41,930","6,408"
"09/21/2022","22","O","43,486","6,559"
"09/20/2022","22","O","42,685","6,776"
"09/19/2022","22","O","36,938","5,905"
"09/18/2022","22","O","38,428","6,768"
"09/09/2022","22","O","40,121","6,570"
"09/08/2022","22","O","43,692","6,930"
"09/07/2022","22","O","37,112","5,814"
"09/06/2022","22","O","35,972","5,411"
"09/05/2022","22","O","30,840","5,649"
"09/04/2022","22","O","34,276","6,488"
"09/03/2022","22","O","34,776","6,609"
"09/02/2022","22","O","42,774","7,036"
"09/01/2022","22","O","40,963","6,516"
"08/31/2022","22","O","39,952","6,302"
"08/30/2022","22","O","36,789","5,852"
"08/29/2022","22","O","36,541","5,887"
"08/28/2022","22","O","36,837","6,918"
"08/27/2022","22","O","40,331","7,531"
"08/26/2022","22","O","41,028","7,135"
"08/25/2022","22","O","40,258","6,536"
"08/24/2022","22","O","39,757","6,810"
"08/23/2022","22","O","38,888","6,298"
"08/22/2022","22","O","36,370","6,003"
"08/21/2022","22","O","35,157","6,379"
"08/20/2022","22","O","39,261","7,494"
"08/19/2022","22","O","43,422","7,416"
"08/18/2022","22","O","41,732","6,622"
"08/17/2022","22","O","38,935","6,471"
"08/16/2022","22","O","37,959","6,385"
"08/15/2022","22","O","38,472","6,560"
"08/14/2022","22","O","36,353","6,686"
"08/13/2022","22","O","38,325","7,228"
"08/12/2022","22","O","43,105","7,488"
"08/11/2022","22","O","40,362","6,867"
"08/10/2022","22","O","38,348","6,389"
"08/09/2022","22","O","37,988","6,434"
"08/08/2022","22","O","37,029","6,283"
"08/07/2022","22","O","34,352","6,752"
"08/06/2022","22","O","38,917","7,631"
"08/05/2022","22","O","43,168","7,540"
"08/04/2022","22","O","40,443","6,766"
"08/03/2022","22","O","39,063","6,541"
"08/02/2022","22","O","34,995","6,071"
"08/01/2022","22","O","35,171","6,024"
"07/31/2022","22","O","36,127","6,870"
"07/23/2022","22","O","37,770","7,268"
"07/22/2022","22","O","41,149","6,842"
"07/21/2022","22","O","39,872","6,553"
"07/20/2022","22","O","38,087","6,317"
"07/19/2022","22","O","37,356","6,231"
"07/18/2022","22","O","33,833","5,567"
"07/17/2022","22","O","35,179","6,606"
"07/16/2022","22","O","38,253","7,103"
"07/15/2022","22","O","40,261","7,054"
"07/14/2022","22","O","39,465","6,572"
"07/13/2022","22","O","40,214","6,550"
"07/12/2022","22","O","36,335","6,368"
"07/11/2022","22","O","37,480","6,363"
"07/10/2022","22","O","34,831","6,466"
"07/09/2022","22","O","35,982","6,967"
"07/08/2022","22","O","38,845","6,871"
"07/07/2022","22","O","38,531","6,522"
"07/06/2022","22","O","36,051","6,188"
"07/05/2022","22","O","36,430","6,334"
"07/04/2022","22","O","30,884","6,061"
"07/03/2022","22","O","31,997","6,470"
"07/02/2022","22","O","32,834","8,602"
"07/01/2022","22","O","42,471","9,189"
"06/30/2022","22","O","42,633","7,240"
"06/29/2022","22","O","40,225","6,956"
"06/28/2022","22","O","39,885","6,478"
"06/27/2022","22","O","37,050","6,214"
"06/26/2022","22","O","36,017","6,556"
"06/25/2022","22","O","39,643","7,549"
"06/24/2022","22","O","44,969","7,638"
"06/23/2022","22","O","43,621","6,583"
"06/22/2022","22","O","38,113","5,876"
"06/21/2022","22","O","39,793","6,292"
"06/20/2022","22","O","36,332","5,968"
"06/19/2022","22","O","37,133","6,397"
"06/18/2022","22","O","40,522","7,241"
"06/17/2022","22","O","43,741","7,179"
"06/16/2022","22","O","43,341","6,692"
"06/15/2022","22","O","39,522","6,120"
"06/14/2022","22","O","40,759","6,684"
"06/13/2022","22","O","40,138","6,591"
"06/12/2022","22","O","35,974","6,268"
"06/11/2022","22","O","38,750","7,106"
"06/10/2022","22","O","43,820","7,273"
"06/09/2022","22","O","41,577","6,617"
"06/08/2022","22","O","41,102","6,389"
"06/07/2022","22","O","40,713","6,358"
"06/06/2022","22","O","35,662","6,040"
"06/05/2022","22","O","37,685","6,856"
"06/04/2022","22","O","36,852","6,571"
"06/03/2022","22","O","41,000","6,578"
"06/02/2022","22","O","40,545","6,360"
"06/01/2022","22","O","37,672","5,793"
"05/31/2022","22","O","37,516","6,237"
"05/30/2022","22","O","31,688","5,883"
"05/29/2022","22","O","33,794","6,448"
"05/28/2022","22","O","34,385","6,503"
"05/27/2022","22","O","42,775","7,048"
"05/26/2022","22","O","42,277","6,289"
"05/25/2022","22","O","39,856","6,169"
"05/24/2022","22","O","37,511","5,917"
"05/23/2022","22","O","0","6,048"
"05/22/2022","22","O","40,421","7,205"
"05/21/2022","22","O","43,596","7,865"
"05/19/2022","22","O","42,058","6,108"
"05/18/2022","22","O","40,645","6,182"
"05/17/2022","22","O","40,531","6,371"
"05/16/2022","22","O","38,960","5,988"
"05/15/2022","22","O","37,189","6,234"
"05/14/2022","22","O","39,783","6,894"
"05/13/2022","22","O","41,947","6,482"
"05/12/2022","22","O","41,841","6,254"
"05/11/2022","22","O","39,062","5,847"
"05/10/2022","22","O","39,078","6,096"
"05/09/2022","22","O","37,939","5,644"
"05/08/2022","22","O","35,821","5,873"
"05/07/2022","22","O","34,374","5,639"
"05/06/2022","22","O","39,801","6,065"
"05/05/2022","22","O","42,921","6,474"
"05/04/2022","22","O","37,566","5,400"
"05/03/2022","22","O","38,095","5,799"
"05/02/2022","22","O","37,822","5,700"
"05/01/2022","22","O","34,064","5,803"
"04/30/2022","22","O","38,448","6,410"
"04/28/2022","22","O","39,367","5,634"
"04/27/2022","22","O","38,209","5,600"
"04/26/2022","22","O","35,130","5,173"
"04/25/2022","22","O","37,660","5,773"
"04/24/2022","22","O","38,047","6,426"
"04/23/2022","22","O","38,175","6,632"
"04/22/2022","22","O","41,848","6,708"
"04/21/2022","22","O","40,775","6,120"
"04/20/2022","22","O","39,311","6,016"
"04/19/2022","22","O","37,617","5,480"
"04/18/2022","22","O","37,424","5,637"
"04/17/2022","22","O","35,201","5,848"
"04/16/2022","22","O","34,152","5,889"
"04/15/2022","22","O","40,615","6,234"
"04/14/2022","22","O","41,757","6,319"
"04/13/2022","22","O","38,001","5,588"
"04/12/2022","22","O","39,072","5,850"
"04/11/2022","22","O","36,532","5,542"
"04/10/2022","22","O","36,345","6,237"
"04/09/2022","22","O","37,396","6,378"
"04/08/2022","22","O","38,779","5,884"
"04/07/2022","22","O","38,238","5,726"
"04/06/2022","22","O","37,214","5,414"
"04/05/2022","22","O","36,612","5,530"
"04/04/2022","22","O","36,203","5,520"
"04/03/2022","22","O","34,204","5,420"
"04/02/2022","22","O","38,395","6,563"
"04/01/2022","22","O","40,884","6,123"
"03/31/2022","22","O","38,923","5,675"
"03/30/2022","22","O","38,274","5,508"
"03/29/2022","22","O","35,582","5,260"
"03/28/2022","22","O","36,419","5,422"
"03/27/2022","22","O","34,238","5,667"
"03/26/2022","22","O","36,545","6,319"
"03/25/2022","22","O","39,661","6,114"
"03/24/2022","22","O","37,703","5,476"
"03/23/2022","22","O","38,063","5,491"
"03/22/2022","22","O","35,998","5,345"
"03/21/2022","22","O","35,729","5,444"
"03/20/2022","22","O","35,077","5,617"
"03/19/2022","22","O","33,809","5,831"
"03/18/2022","22","O","40,208","6,125"
"03/17/2022","22","O","37,954","5,536"
"03/16/2022","22","O","38,654","5,722"
"03/15/2022","22","O","39,017","6,108"
"03/14/2022","22","O","36,675","5,519"
"03/13/2022","22","O","33,327","5,336"
"03/12/2022","22","O","28,447","4,550"
"03/11/2022","22","O","43,240","6,485"
"03/10/2022","22","O","36,811","5,334"
"03/09/2022","22","O","33,936","5,081"
"03/08/2022","22","O","36,229","5,632"
"03/07/2022","22","O","34,792","5,370"
"03/06/2022","22","O","32,274","5,422"
"03/05/2022","22","O","33,484","5,625"
"03/04/2022","22","O","38,496","6,026"
"03/03/2022","22","O","37,095","5,573"
"03/02/2022","22","O","35,707","5,417"
"03/01/2022","22","O","34,057","5,192"
"02/28/2022","22","O","35,707","5,462"
"02/27/2022","22","O","31,505","5,263"
"02/26/2022","22","O","33,470","5,795"
"02/25/2022","22","O","33,218","5,377"
"02/24/2022","22","O","36,506","5,594"
"02/23/2022","22","O","34,522","5,448"
"02/22/2022","22","O","33,056","5,095"
"02/21/2022","22","O","31,453","5,062"
"02/20/2022","22","O","29,635","5,002"
"02/19/2022","22","O","33,499","5,529"
"02/18/2022","22","O","38,527","6,278"
"02/17/2022","22","O","38,302","6,103"
"02/16/2022","22","O","35,932","5,730"
"02/15/2022","22","O","34,541","5,499"
"02/14/2022","22","O","34,082","5,568"
"02/13/2022","22","O","26,989","4,783"
"02/12/2022","22","O","33,069","6,260"
"02/11/2022","22","O","38,234","6,066"
"02/10/2022","22","O","36,135","5,517"
"02/09/2022","22","O","34,536","5,375"
"02/08/2022","22","O","33,331","5,199"
"02/07/2022","22","O","31,413","4,964"
"02/06/2022","22","O","29,084","4,853"
"02/05/2022","22","O","29,312","5,034"
"02/04/2022","22","O","29,636","4,739"
"02/03/2022","22","O","30,846","4,569"
"02/02/2022","22","O","33,613","5,273"
"02/01/2022","22","O","29,581","4,543"
"01/31/2022","22","O","31,340","4,840"
"01/30/2022","22","O","20,332","3,348"
"01/29/2022","22","O","7,044","1,618"
"01/28/2022","22","O","34,948","5,459"
"01/27/2022","22","O","34,798","5,276"
"01/26/2022","22","O","32,435","5,053"
"01/25/2022","22","O","30,474","4,819"
"01/24/2022","22","O","29,227","4,672"
"01/23/2022","22","O","25,466","4,343"
"01/22/2022","22","O","28,511","5,038"
"01/21/2022","22","O","33,557","5,371"
"01/20/2022","22","O","29,203","4,638"
"01/19/2022","22","O","31,528","5,024"
"01/18/2022","22","O","31,533","4,868"
"01/17/2022","22","O","23,902","3,994"
"01/16/2022","22","O","23,020","4,102"
"01/15/2022","22","O","26,650","4,769"
"01/14/2022","22","O","33,878","5,343"
"01/13/2022","22","O","30,848","4,953"
"01/12/2022","22","O","28,684","4,587"
"01/11/2022","22","O","27,607","4,290"
"01/10/2022","22","O","27,818","4,416"
"01/09/2022","22","O","21,914","3,836"
"01/08/2022","22","O","24,309","4,323"
"01/07/2022","22","O","21,113","3,498"
"01/06/2022","22","O","28,538","4,561"
"01/05/2022","22","O","26,048","4,084"
"01/04/2022","22","O","26,744","4,250"
"01/03/2022","22","O","25,404","4,077"
"01/02/2022","22","O","23,730","4,341"
"01/01/2022","22","O","18,038","3,645"
"12/31/2021","22","O","21,486","4,043"
"12/30/2021","22","O","28,854","5,140"
"12/29/2021","22","O","27,547","4,661"
"12/28/2021","22","O","28,140","4,748"
"12/27/2021","22","O","26,600","4,682"
"12/26/2021","22","O","24,626","4,487"
"12/25/2021","22","O","20,051","3,482"
"12/24/2021","22","O","28,205","4,687"
"12/23/2021","22","O","36,379","5,612"
"12/22/2021","22","O","68,600","10,180"
"12/21/2021","22","O","31,553","4,919"
"12/20/2021","22","O","31,497","4,645"
"12/19/2021","22","O","30,729","5,058"
"12/18/2021","22","O","34,217","5,744"
"12/17/2021","22","O","39,234","6,198"
"12/16/2021","22","O","36,177","5,394"
"12/15/2021","22","O","36,785","5,662"
"12/14/2021","22","O","33,827","5,250"
"12/13/2021","22","O","34,191","5,107"
"12/12/2021","22","O","32,841","5,447"
"12/11/2021","22","O","32,431","5,518"
"12/10/2021","22","O","36,309","5,635"
"12/09/2021","22","O","35,554","5,072"
"12/08/2021","22","O","34,717","5,355"
"12/07/2021","22","O","33,704","5,301"
"12/06/2021","22","O","31,968","5,053"
"12/05/2021","22","O","31,119","5,306"
"12/03/2021","22","O","36,042","5,856"
"12/02/2021","22","O","35,839","5,627"
"12/01/2021","22","O","33,127","5,254"
"11/30/2021","22","O","33,993","5,274"
"11/29/2021","22","O","34,603","5,262"
"11/28/2021","22","O","24,193","4,156"
"11/27/2021","22","O","30,502","5,617"
"11/26/2021","22","O","27,850","5,181"
"11/25/2021","22","O","33,960","5,825"
"11/24/2021","22","O","37,102","5,936"
"11/23/2021","22","O","39,208","5,949"
"11/22/2021","22","O","36,413","5,825"
"11/21/2021","22","O","33,782","5,703"
"11/20/2021","22","O","36,062","6,372"
"11/19/2021","22","O","39,482","6,426"
"11/18/2021","22","O","36,682","5,927"
"11/17/2021","22","O","35,284","5,554"
"11/16/2021","22","O","34,039","5,477"
"11/15/2021","22","O","35,666","5,662"
"11/14/2021","22","O","33,530","5,654"
"11/13/2021","22","O","32,005","5,656"
"11/12/2021","22","O","34,594","5,722"
"11/11/2021","22","O","35,249","5,540"
"11/10/2021","22","O","34,693","5,509"
"11/09/2021","22","O","32,434","5,248"
"11/08/2021","22","O","34,840","5,593"
"11/07/2021","22","O","38,630","7,942"
"11/06/2021","22","O","32,818","5,746"
"11/05/2021","22","O","36,159","5,882"
"11/04/2021","22","O","38,333","5,979"
"11/03/2021","22","O","34,548","5,588"
"11/02/2021","22","O","34,311","5,538"
"11/01/2021","22","O","33,541","5,464"
"10/31/2021","22","O","30,734","5,774"
"10/30/2021","22","O","31,722","5,966"
"10/29/2021","22","O","37,980","6,366"
"10/28/2021","22","O","35,665","5,955"
"10/27/2021","22","O","35,028","5,732"
"10/26/2021","22","O","27,770","4,544"
"10/25/2021","22","O","31,929","5,311"
"10/24/2021","22","O","31,947","5,709"
"10/23/2021","22","O","32,856","5,868"
"10/22/2021","22","O","37,177","6,191"
"10/21/2021","22","O","34,896","5,617"
"10/20/2021","22","O","34,546","5,826"
"10/19/2021","22","O","31,596","5,250"
"10/18/2021","22","O","33,252","5,594"
"10/17/2021","22","O","31,304","5,732"
"10/16/2021","22","O","32,920","6,003"
"10/15/2021","22","O","36,738","6,208"
"10/14/2021","22","O","36,158","5,828"
"10/13/2021","22","O","33,972","5,607"
"10/12/2021","22","O","31,811","5,255"
"10/11/2021","22","O","31,469","5,437"
"10/10/2021","22","O","28,053","5,313"
"10/09/2021","22","O","32,484","6,107"
"10/08/2021","22","O","35,418","6,062"
"10/07/2021","22","O","35,046","5,718"
"10/06/2021","22","O","33,893","5,575"
"10/05/2021","22","O","31,892","5,389"
"10/04/2021","22","O","30,250","4,852"
"10/03/2021","22","O","33,162","6,179"
"10/02/2021","22","O","33,078","6,072"
"10/01/2021","22","O","34,620","5,932"
"09/30/2021","22","O","34,354","5,564"
"09/29/2021","22","O","33,893","5,789"
"09/28/2021","22","O","31,824","5,516"
"09/27/2021","22","O","33,772","5,806"
"09/26/2021","22","O","31,887","5,896"
"09/25/2021","22","O","37,300","6,979"
"09/24/2021","22","O","38,525","6,715"
"09/23/2021","22","O","37,537","6,295"
"09/22/2021","22","O","34,720","6,092"
"09/21/2021","22","O","34,995","6,113"
"09/20/2021","22","O","34,014","5,983"
"09/19/2021","22","O","34,157","6,720"
"09/18/2021","22","O","37,366","7,314"
"09/17/2021","22","O","39,853","7,157"
"09/16/2021","22","O","35,989","6,178"
"09/15/2021","22","O","34,421","5,862"
"09/14/2021","22","O","34,543","6,055"
"09/13/2021","22","O","34,831","6,155"
"09/12/2021","22","O","33,366","6,771"
"09/11/2021","22","O","37,021","7,364"
"09/10/2021","22","O","39,277","6,969"
"09/09/2021","22","O","36,018","5,959"
"09/08/2021","22","O","36,286","6,467"
"09/07/2021","22","O","34,920","6,137"
"09/06/2021","22","O","29,503","5,941"
"09/05/2021","22","O","32,587","6,335"
"09/04/2021","22","O","36,018","6,813"
"09/03/2021","22","O","44,060","7,767"
"09/02/2021","22","O","32,413","5,537"
"09/01/2021","22","O","32,014","5,586"
"08/31/2021","22","O","35,815","6,396"
"08/30/2021","22","O","35,065","6,229"
"08/29/2021","22","O","30,659","6,653"
"08/28/2021","22","O","32,986","6,588"
"08/27/2021","22","O","38,216","6,939"
"08/26/2021","22","O","37,983","6,691"
"08/25/2021","22","O","36,122","6,429"
"08/24/2021","22","O","35,509","6,402"
"08/23/2021","22","O","33,280","6,179"
"08/22/2021","22","O","18,607","3,681"
"08/21/2021","22","O","34,813","7,239"
"08/20/2021","22","O","38,373","7,067"
"08/19/2021","22","O","36,800","6,449"
"08/18/2021","22","O","36,624","6,434"
"08/17/2021","22","O","34,805","6,179"
"08/16/2021","22","O","35,033","6,341"
"08/15/2021","22","O","31,836","6,671"
"08/14/2021","22","O","33,614","6,950"
"08/13/2021","22","O","38,030","7,048"
"08/12/2021","22","O","38,039","6,811"
"08/11/2021","22","O","35,917","6,418"
"08/10/2021","22","O","34,508","6,215"
"08/09/2021","22","O","34,732","6,098"
"08/08/2021","22","O","31,115","6,224"
"08/07/2021","22","O","33,459","7,052"
"08/06/2021","22","O","38,699","7,001"
"08/05/2021","22","O","36,867","6,588"
"08/04/2021","22","O","36,326","6,385"
"08/03/2021","22","O","31,827","5,780"
"08/02/2021","22","O","33,621","6,246"
"08/01/2021","22","O","30,625","6,337"
"07/31/2021","22","O","37,365","7,836"
"07/30/2021","22","O","38,601","7,112"
"07/29/2021","22","O","35,397","6,307"
"07/28/2021","22","O","36,875","6,688"
"07/27/2021","22","O","35,077","6,419"
"07/26/2021","22","O","32,863","6,212"
"07/25/2021","22","O","31,115","6,546"
"07/24/2021","22","O","36,033","7,446"
"07/23/2021","22","O","39,691","7,496"
"07/22/2021","22","O","38,638","7,097"
"07/21/2021","22","O","35,841","6,705"
"07/20/2021","22","O","34,903","6,608"
"07/19/2021","22","O","34,748","6,371"
"07/18/2021","22","O","30,427","6,463"
"07/17/2021","22","O","34,889","7,212"
"07/16/2021","22","O","38,322","7,295"
"07/15/2021","22","O","34,804","6,336"
"07/14/2021","22","O","36,215","6,562"
"07/13/2021","22","O","35,752","6,537"
"07/12/2021","22","O","34,067","6,021"
"07/11/2021","22","O","30,163","6,182"
"07/10/2021","22","O","35,515","7,310"
"07/09/2021","22","O","36,063","6,667"
"07/08/2021","22","O","32,491","5,827"
"07/07/2021","22","O","33,819","6,212"
"07/06/2021","22","O","33,128","6,210"
"07/05/2021","22","O","24,467","8,670"
"07/04/2021","22","O","23,970","13,155"
"07/03/2021","22","O","29,184","6,368"
"07/02/2021","22","O","36,652","6,941"
"07/01/2021","22","O","35,722","6,266"
"06/30/2021","22","O","35,838","6,483"
"06/29/2021","22","O","34,993","6,396"
"06/28/2021","22","O","34,575","6,599"
"06/27/2021","22","O","31,783","6,672"
"06/26/2021","22","O","36,735","7,724"
"06/25/2021","22","O","38,419","7,147"
"06/24/2021","22","O","37,636","6,760"
"06/23/2021","22","O","36,784","6,639"
"06/22/2021","22","O","32,540","5,833"
"06/21/2021","22","O","36,230","6,538"
"06/20/2021","22","O","31,727","6,607"
"06/19/2021","22","O","35,694","7,219"
"06/18/2021","22","O","38,916","7,238"
"06/17/2021","22","O","38,641","6,657"
"06/16/2021","22","O","36,356","6,520"
"06/15/2021","22","O","34,117","6,088"
"06/14/2021","22","O","33,158","5,848"
"06/13/2021","22","O","31,529","6,190"
"06/12/2021","22","O","38,035","7,692"
"06/11/2021","22","O","39,760","7,257"
"06/10/2021","22","O","38,822","6,728"
"06/09/2021","22","O","35,337","6,334"
"06/08/2021","22","O","31,429","5,632"
"06/07/2021","22","O","33,686","6,201"
"06/06/2021","22","O","32,869","6,800"
"06/05/2021","22","O","37,976","7,835"
"06/03/2021","22","O","35,819","6,273"
"06/02/2021","22","O","35,290","6,284"
"06/01/2021","22","O","34,443","6,185"
"05/31/2021","22","O","24,596","4,870"
"05/30/2021","22","O","23,451","4,652"
"05/29/2021","22","O","27,319","5,371"
"05/28/2021","22","O","36,731","6,439"
"05/27/2021","22","O","36,629","6,470"
"05/26/2021","22","O","34,999","6,134"
"05/25/2021","22","O","32,007","5,740"
"05/24/2021","22","O","32,334","5,720"
"05/23/2021","22","O","31,894","6,372"
"05/21/2021","22","O","37,475","6,791"
"05/20/2021","22","O","35,737","6,319"
"05/19/2021","22","O","33,955","6,038"
"05/18/2021","22","O","31,278","5,783"
"05/17/2021","22","O","29,253","5,355"
"05/16/2021","22","O","30,522","6,064"
"05/15/2021","22","O","35,697","7,031"
"05/14/2021","22","O","34,451","6,381"
"05/13/2021","22","O","36,703","6,451"
"05/12/2021","22","O","31,543","5,546"
"05/11/2021","22","O","32,909","5,776"
"05/10/2021","22","O","32,900","5,925"
"05/09/2021","22","O","30,516","5,650"
"05/08/2021","22","O","34,362","6,676"
"05/07/2021","22","O","35,209","6,360"
"05/06/2021","22","O","34,301","5,979"
"05/05/2021","22","O","30,934","5,290"
"05/04/2021","22","O","31,947","5,854"
"05/03/2021","22","O","31,464","5,654"
"05/02/2021","22","O","30,353","6,205"
"05/01/2021","22","O","32,957","6,488"
"04/30/2021","22","O","35,247","6,518"
"04/29/2021","22","O","32,890","5,665"
